iter	Passed	Remaining
3225	57719	121199
3226	57732	121172
3227	57746	121145
3228	57760	121119
3229	57776	121098
3230	57791	121074
3231	57806	121050
3232	57820	121025
3233	57834	120999
3234	57848	120972
3235	57861	120943
3236	57876	120919
3237	57889	120891
3238	57901	120862
3239	57914	120833
3240	57927	120805
3241	57941	120779
3242	57955	120753
3243	57967	120723
3244	57979	120694
3245	57994	120670
3246	58009	120646
3247	58025	120624
3248	58039	120598
3249	58051	120569
3250	58065	120541
3251	58077	120512
3252	58089	120482
3253	58102	120454
3254	58118	120433
3255	58134	120411
3256	58149	120388
3257	58162	120359
3258	58174	120330
3259	58187	120301
3260	58201	120276
3261	58214	120247
3262	58228	120222
3263	58240	120193
3264	58252	120163
3265	58267	120138
3266	58279	120108
3267	58292	120080
3268	58305	120052
3269	58318	120026
3270	58332	119999
3271	58347	119975
3272	58361	119951
3273	58374	119923
3274	58386	119893
3275	58399	119864
3276	58412	119838
3277	58427	119813
3278	58439	119783
3279	58454	119759
3280	58467	119731
3281	58479	119703
3282	58493	119676
3283	58506	119650
3284	58521	119626
3285	58535	119600
3286	58548	119572
3287	58562	119547
3288	58574	119517
3289	58587	119489
3290	58600	119462
3291	58613	119434
3292	58626	119406
3293	58639	119379
3294	58651	119349
3295	58663	119321
3296	58678	119295
3297	58693	119272
3298	58706	119246
3299	58719	119219
3300	58735	119196
3301	58752	119177
3302	58767	119154
3303	58781	119128
3304	58796	119104
3305	58814	119087
3306	58838	119082
3307	58854	119061
3308	58874	119048
3309	58894	119034
3310	58912	119017
3311	58937	119013
3312	58958	119001
3313	58979	118990
3314	58996	118971
3315	59013	118951
3316	59030	118932
3317	59046	118912
3318	59062	118890
3319	59079	118871
3320	59097	118854
3321	59115	118836
3322	59135	118822
3323	59151	118801
3324	59168	118781
3325	59184	118760
3326	59200	118738
3327	59213	118711
3328	59227	118687
3329	59243	118664
3330	59257	118640
3331	59272	118615
3332	59284	118586
3333	59297	118560
3334	59314	118539
3335	59327	118512
3336	59341	118486
3337	59356	118463
3338	59367	118433
3339	59381	118407
3340	59393	118378
3341	59406	118351
3342	59420	118324
3343	59432	118296
3344	59447	118273
3345	59492	118310
3346	59518	118307
3347	59538	118294
3348	59558	118280
3349	59572	118255
3350	59587	118232
3351	59600	118205
3352	59614	118179
3353	59628	118154
3354	59641	118128
3355	59655	118101
3356	59669	118076
3357	59690	118066
3358	59712	118055
3359	59728	118034
3360	59742	118009
3361	59757	117986
3362	59769	117957
3363	59782	117930
3364	59798	117908
3365	59810	117879
3366	59822	117851
3367	59835	117823
3368	59848	117796
3369	59864	117774
3370	59877	117747
3371	59887	117715
3372	59899	117685
3373	59912	117658
3374	59925	117630
3375	59936	117601
3376	59950	117575
3377	59962	117547
3378	59975	117519
3379	59989	117493
3380	60005	117473
3381	60020	117449
3382	60033	117423
3383	60046	117396
3384	60059	117368
3385	60073	117343
3386	60084	117313
3387	60097	117285
3388	60109	117257
3389	60121	117228
3390	60134	117200
3391	60146	117172
3392	60168	117161
3393	60204	117179
3394	60229	117176
3395	60252	117169
3396	60270	117152
3397	60286	117130
3398	60302	117109
3399	60315	117082
3400	60330	117059
3401	60344	117034
3402	60357	117008
3403	60370	116981
3404	60389	116966
3405	60404	116942
3406	60417	116915
3407	60430	116888
3408	60443	116861
3409	60455	116833
3410	60468	116806
3411	60481	116780
3412	60496	116756
3413	60508	116727
3414	60521	116701
3415	60536	116677
3416	60548	116650
3417	60561	116623
3418	60574	116595
3419	60588	116570
3420	60600	116541
3421	60613	116515
3422	60628	116492
3423	60640	116464
3424	60654	116439
3425	60667	116411
3426	60679	116383
3427	60692	116357
3428	60707	116334
3429	60722	116310
3430	60737	116287
3431	60753	116267
3432	60767	116242
3433	60780	116216
3434	60793	116188
3435	60807	116163
3436	60822	116142
3437	60841	116126
3438	60903	116192
3439	60925	116184
3440	60942	116165
3441	60959	116145
3442	60979	116131
3443	60997	116114
3444	61015	116096
3445	61030	116074
3446	61048	116057
3447	61064	116036
3448	61081	116017
3449	61102	116005
3450	61123	115993
3451	61145	115985
3452	61174	115989
3453	61197	115981
3454	61225	115983
3455	61247	115973
3456	61269	115963
3457	61290	115952
3458	61313	115943
3459	61338	115939
3460	61357	115924
3461	61377	115911
3462	61397	115897
3463	61414	115878
3464	61434	115865
3465	61454	115853
3466	61482	115853
3467	61516	115865
3468	61543	115865
3469	61568	115861
3470	61595	115862
3471	61614	115846
3472	61631	115828
3473	61647	115806
3474	61664	115786
3475	61680	115766
3476	61697	115746
3477	61713	115725
3478	61726	115699
3479	61745	115683
3480	61759	115659
3481	61776	115639
3482	61791	115617
3483	61807	115596
3484	61822	115572
3485	61835	115546
3486	61849	115522
3487	61863	115497
3488	61877	115471
3489	61892	115449
3490	61908	115428
3491	61922	115404
3492	61940	115386
3493	61957	115367
3494	61974	115348
3495	61990	115327
3496	62006	115306
3497	62023	115287
3498	62042	115272
3499	62058	115252
3500	62077	115235
3501	62093	115215
3502	62109	115194
3503	62125	115174
3504	62141	115153
3505	62155	115127
3506	62170	115104
3507	62186	115083
3508	62200	115059
3509	62213	115033
3510	62231	115016
3511	62252	115004
3512	62274	114993
3513	62291	114975
3514	62314	114968
3515	62334	114953
3516	62348	114928
3517	62362	114904
3518	62377	114881
3519	62392	114859
3520	62409	114840
3521	62426	114820
3522	62446	114807
3523	62461	114785
3524	62481	114771
3525	62497	114749
3526	62512	114726
3527	62526	114702
3528	62541	114679
3529	62558	114661
3530	62574	114640
3531	62591	114620
3532	62610	114604
3533	62624	114580
3534	62638	114557
3535	62652	114531
3536	62667	114510
3537	62681	114484
3538	62697	114464
3539	62711	114440
3540	62728	114419
3541	62741	114394
3542	62755	114370
3543	62768	114343
3544	62781	114316
3545	62798	114299
3546	62813	114275
3547	62827	114250
3548	62841	114227
3549	62854	114200
3550	62870	114179
3551	62885	114157
3552	62907	114147
3553	62923	114126
3554	62939	114106
3555	62961	114095
3556	62978	114076
3557	62996	114059
3558	63016	114045
3559	63034	114028
3560	63051	114010
3561	63072	113998
3562	63094	113988
3563	63113	113973
3564	63129	113952
3565	63146	113933
3566	63164	113916
3567	63185	113904
3568	63203	113885
3569	63222	113871
3570	63241	113855
3571	63262	113844
3572	63280	113826
3573	63297	113808
3574	63324	113806
3575	63342	113789
3576	63366	113782
3577	63395	113785
3578	63426	113791
3579	63443	113772
3580	63463	113758
3581	63492	113762
3582	63511	113747
3583	63531	113733
3584	63548	113714
3585	63565	113694
3586	63587	113684
3587	63606	113668
3588	63627	113657
3589	63648	113646
3590	63667	113630
3591	63688	113617
3592	63714	113615
3593	63731	113596
3594	63754	113587
3595	63772	113570
3596	63791	113555
3597	63813	113545
3598	63833	113531
3599	63859	113527
3600	63881	113517
3601	63899	113501
3602	63917	113482
3603	63938	113470
3604	63956	113454
3605	63974	113436
3606	63995	113425
3607	64015	113411
3608	64033	113393
3609	64054	113380
3610	64073	113366
3611	64091	113349
3612	64111	113335
3613	64125	113311
3614	64146	113298
3615	64164	113280
3616	64184	113267
3617	64198	113243
3618	64218	113228
3619	64233	113207
3620	64252	113191
3621	64268	113170
3622	64288	113157
3623	64307	113142
3624	64324	113123
3625	64341	113103
3626	64358	113084
3627	64375	113065
3628	64393	113047
3629	64414	113036
3630	64433	113019
3631	64453	113007
3632	64479	113002
3633	64504	112999
3634	64530	112994
3635	64553	112986
3636	64572	112971
3637	64590	112954
3638	64609	112938
3639	64632	112928
3640	64654	112919
3641	64674	112905
3642	64692	112887
3643	64710	112870
3644	64725	112848
3645	64746	112835
3646	64765	112820
3647	64784	112804
3648	64803	112789
3649	64826	112780
3650	64853	112779
3651	64872	112763
3652	64888	112742
3653	64914	112738
3654	64941	112736
3655	64972	112742
3656	65012	112763
3657	65037	112757
3658	65053	112736
3659	65078	112731
3660	65099	112718
3661	65118	112703
3662	65134	112683
3663	65150	112661
3664	65168	112645
3665	65189	112632
3666	65207	112615
3667	65224	112594
3668	65245	112584
3669	65268	112574
3670	65284	112553
3671	65303	112538
3672	65321	112520
3673	65340	112505
3674	65361	112493
3675	65381	112478
3676	65402	112467
3677	65419	112447
3678	65441	112436
3679	65461	112422
3680	65479	112404
3681	65509	112409
3682	65536	112407
3683	65556	112393
3684	65574	112376
3685	65592	112358
3686	65612	112343
3687	65630	112326
3688	65646	112306
3689	65669	112296
3690	65695	112292
3691	65715	112278
3692	65737	112267
3693	65756	112252
3694	65776	112238
3695	65796	112224
3696	65818	112213
3697	65839	112201
3698	65857	112184
3699	65873	112163
3700	65890	112143
3701	65904	112120
3702	65920	112098
3703	65936	112077
3704	65954	112060
3705	65970	112040
3706	65990	112025
3707	66007	112006
3708	66026	111990
3709	66041	111968
3710	66062	111955
3711	66078	111935
3712	66096	111916
3713	66113	111898
3714	66132	111882
3715	66150	111864
3716	66169	111848
3717	66190	111836
3718	66208	111819
3719	66228	111805
3720	66253	111800
3721	66274	111787
3722	66293	111770
3723	66316	111762
3724	66344	111761
3725	66369	111755
3726	66394	111749
3727	66415	111737
3728	66446	111742
3729	66473	111739
3730	66494	111726
3731	66526	111732
3732	66552	111728
3733	66579	111727
3734	66599	111712
3735	66624	111707
3736	66649	111700
3737	66679	111703
3738	66712	111710
3739	66738	111706
3740	66759	111694
3741	66779	111679
3742	66812	111686
3743	66835	111677
3744	66853	111660
3745	66871	111643
3746	66896	111637
3747	66917	111624
3748	66936	111608
3749	66956	111594
3750	66976	111579
3751	66994	111562
3752	67014	111548
3753	67039	111542
3754	67058	111526
3755	67084	111521
3756	67107	111511
3757	67130	111502
3758	67164	111512
3759	67189	111506
3760	67213	111498
3761	67241	111496
3762	67262	111484
3763	67281	111468
3764	67305	111460
3765	67328	111452
3766	67346	111434
3767	67367	111420
3768	67386	111404
3769	67410	111397
3770	67433	111387
3771	67454	111374
3772	67472	111357
3773	67493	111345
3774	67515	111334
3775	67537	111321
3776	67564	111319
3777	67582	111302
3778	67601	111286
3779	67624	111275
3780	67648	111268
3781	67670	111256
3782	67694	111248
3783	67719	111243
3784	67743	111235
3785	67767	111228
3786	67793	111223
3787	67817	111215
3788	67849	111220
3789	67869	111206
3790	67897	111203
3791	67921	111196
3792	67944	111186
3793	67972	111185
3794	67992	111171
3795	68016	111162
3796	68048	111168
3797	68075	111164
3798	68102	111162
3799	68147	111188
3800	68174	111185
3801	68204	111187
3802	68227	111176
3803	68260	111183
3804	68298	111197
3805	68321	111187
3806	68356	111197
3807	68386	111200
3808	68414	111198
3809	68435	111184
3810	68460	111178
3811	68491	111182
3812	68513	111169
3813	68541	111168
3814	68589	111199
3815	68615	111194
3816	68645	111195
3817	68673	111194
3818	68696	111184
3819	68720	111176
3820	68743	111165
3821	68766	111156
3822	68787	111143
3823	68809	111131
3824	68830	111118
3825	68852	111106
3826	68872	111092
3827	68893	111078
3828	68917	111070
3829	68943	111065
3830	68965	111053
3831	68989	111046
3832	69012	111036
3833	69038	111030
3834	69062	111021
3835	69088	111016
3836	69121	111023
3837	69146	111016
3838	69166	111000
3839	69183	110982
3840	69205	110970
3841	69222	110951
3842	69241	110934
3843	69265	110926
3844	69293	110923
3845	69326	110929
3846	69347	110916
3847	69366	110900
3848	69383	110880
3849	69430	110907
3850	69450	110894
3851	69474	110885
3852	69500	110879
3853	69525	110872
3854	69548	110863
3855	69579	110865
3856	69601	110853
3857	69619	110835
3858	69639	110820
3859	69655	110798
3860	69675	110783
3861	69694	110768
3862	69713	110751
3863	69735	110739
3864	69754	110723
3865	69774	110707
3866	69792	110689
3867	69816	110680
3868	69833	110662
3869	69852	110645
3870	69873	110631
3871	69891	110613
3872	69910	110596
3873	69930	110581
3874	69946	110560
3875	69965	110543
3876	69984	110526
3877	70003	110510
3878	70023	110495
3879	70053	110497
3880	70088	110504
3881	70112	110496
3882	70136	110487
3883	70154	110470
3884	70172	110452
3885	70193	110437
3886	70210	110418
3887	70233	110408
3888	70256	110398
3889	70280	110389
3890	70299	110373
3891	70321	110361
3892	70341	110344
3893	70366	110338
3894	70389	110328
3895	70410	110314
3896	70432	110302
3897	70450	110283
3898	70468	110267
3899	70490	110254
3900	70504	110230
3901	70521	110210
3902	70541	110195
3903	70562	110181
3904	70579	110161
3905	70599	110146
3906	70619	110131
3907	70637	110113
3908	70657	110097
3909	70678	110085
3910	70697	110067
3911	70715	110050
3912	70732	110029
3913	70750	110011
3914	70770	109996
3915	70785	109974
3916	70801	109953
3917	70819	109934
3918	70835	109913
3919	70851	109891
3920	70871	109876
3921	70891	109861
3922	70908	109842
3923	70927	109825
3924	70944	109805
3925	70963	109788
3926	70980	109769
3927	71000	109754
3928	71017	109733
3929	71033	109712
3930	71048	109690
3931	71064	109669
3932	71082	109650
3933	71099	109631
3934	71112	109605
3935	71134	109593
3936	71150	109572
3937	71167	109553
3938	71181	109528
3939	71197	109506
3940	71212	109484
3941	71228	109462
3942	71248	109447
3943	71269	109433
3944	71286	109414
3945	71307	109400
3946	71327	109385
3947	71342	109363
3948	71357	109340
3949	71378	109327
3950	71398	109311
3951	71420	109298
3952	71441	109285
3953	71459	109268
3954	71477	109248
3955	71501	109240
3956	71521	109225
3957	71543	109212
3958	71557	109188
3959	71577	109173
3960	71594	109153
3961	71612	109135
3962	71629	109115
3963	71647	109098
3964	71667	109083
3965	71688	109069
3966	71704	109047
3967	71720	109026
3968	71737	109007
3969	71754	108986
3970	71769	108965
3971	71785	108944
3972	71805	108927
3973	71823	108910
3974	71837	108885
3975	71857	108870
3976	71876	108854
3977	71897	108840
3978	71915	108822
3979	71932	108802
3980	71949	108783
3981	71969	108766
3982	71984	108744
3983	72005	108731
3984	72027	108718
3985	72048	108705
3986	72069	108691
3987	72085	108669
3988	72103	108651
3989	72116	108626
3990	72132	108605
3991	72150	108587
3992	72165	108564
3993	72183	108546
3994	72198	108523
3995	72220	108511
3996	72236	108490
3997	72254	108471
3998	72271	108452
3999	72289	108434
4000	72305	108413
4001	72323	108394
4002	72340	108375
4003	72360	108360
4004	72382	108347
4005	72405	108337
4006	72424	108320
4007	72446	108308
4008	72464	108289
4009	72484	108275
4010	72506	108262
4011	72542	108270
4012	72566	108261
4013	72587	108248
4014	72607	108232
4015	72626	108216
4016	72648	108203
4017	72668	108188
4018	72688	108173
4019	72710	108161
4020	72731	108148
4021	72756	108140
4022	72778	108127
4023	72797	108110
4024	72821	108101
4025	72843	108088
4026	72859	108067
4027	72910	108098
4028	72927	108078
4029	72955	108075
4030	72977	108062
4031	73000	108051
4032	73019	108034
4033	73037	108017
4034	73055	107998
4035	73074	107981
4036	73090	107961
4037	73107	107941
4038	73131	107931
4039	73151	107916
4040	73168	107896
4041	73186	107878
4042	73207	107864
4043	73220	107838
4044	73238	107821
4045	73259	107806
4046	73280	107793
4047	73304	107783
4048	73327	107772
4049	73344	107752
4050	73360	107732
4051	73381	107717
4052	73404	107707
4053	73426	107694
4054	73447	107680
4055	73468	107666
4056	73490	107653
4057	73511	107640
4058	73539	107636
4059	73575	107644
4060	73599	107635
4061	73618	107618
4062	73657	107630
4063	73713	107668
4064	73733	107652
4065	73755	107640
4066	73774	107623
4067	73793	107606
4068	73813	107591
4069	73830	107571
4070	73851	107556
4071	73865	107533
4072	73881	107511
4073	73899	107493
4074	73917	107475
4075	73936	107458
4076	73957	107443
4077	73976	107426
4078	73997	107412
4079	74019	107400
4080	74037	107382
4081	74055	107364
4082	74081	107357
4083	74106	107348
4084	74126	107333
4085	74146	107318
4086	74168	107305
4087	74189	107291
4088	74208	107274
4089	74243	107281
4090	74262	107264
4091	74286	107253
4092	74305	107237
4093	74324	107221
4094	74346	107208
4095	74374	107203
4096	74393	107186
4097	74412	107170
4098	74433	107155
4099	74451	107137
4100	74471	107121
4101	74489	107103
4102	74508	107086
4103	74525	107067
4104	74545	107050
4105	74563	107032
4106	74578	107010
4107	74594	106989
4108	74619	106980
4109	74643	106970
4110	74668	106962
4111	74689	106948
4112	74709	106933
4113	74728	106915
4114	74746	106897
4115	74764	106879
4116	74781	106858
4117	74805	106848
4118	74829	106839
4119	74853	106829
4120	74873	106813
4121	74892	106797
4122	74910	106778
4123	74927	106759
4124	74944	106739
4125	74967	106728
4126	74986	106711
4127	75005	106693
4128	75021	106672
4129	75040	106655
4130	75057	106635
4131	75070	106610
4132	75089	106593
4133	75104	106569
4134	75118	106546
4135	75134	106525
4136	75154	106509
4137	75173	106492
4138	75190	106473
4139	75211	106458
4140	75231	106443
4141	75252	106429
4142	75273	106414
4143	75292	106397
4144	75310	106379
4145	75335	106371
4146	75358	106359
4147	75379	106345
4148	75400	106331
4149	75422	106317
4150	75441	106301
4151	75461	106285
4152	75478	106266
4153	75495	106245
4154	75518	106235
4155	75533	106212
4156	75551	106193
4157	75567	106172
4158	75584	106152
4159	75599	106129
4160	75616	106110
4161	75634	106091
4162	75658	106081
4163	75677	106065
4164	75693	106044
4165	75712	106025
4166	75727	106004
4167	75748	105989
4168	75767	105972
4169	75784	105952
4170	75808	105942
4171	75831	105931
4172	75850	105914
4173	75870	105898
4174	75887	105878
4175	75905	105860
4176	75924	105843
4177	75949	105835
4178	75971	105822
4179	75989	105803
4180	76006	105783
4181	76020	105760
4182	76038	105740
4183	76054	105720
4184	76071	105700
4185	76091	105685
4186	76110	105668
4187	76126	105647
4188	76143	105626
4189	76157	105602
4190	76177	105587
4191	76196	105569
4192	76217	105555
4193	76245	105550
4194	76269	105541
4195	76289	105524
4196	76311	105511
4197	76329	105493
4198	76354	105484
4199	76373	105468
4200	76391	105449
4201	76410	105432
4202	76427	105413
4203	76444	105392
4204	76462	105374
4205	76479	105354
4206	76497	105336
4207	76513	105314
4208	76531	105297
4209	76550	105279
4210	76569	105263
4211	76587	105244
4212	76607	105227
4213	76625	105209
4214	76642	105189
4215	76660	105172
4216	76678	105153
4217	76695	105132
4218	76715	105117
4219	76733	105098
4220	76750	105079
4221	76769	105062
4222	76788	105045
4223	76809	105031
4224	76830	105016
4225	76847	104996
4226	76865	104978
4227	76880	104956
4228	76896	104935
4229	76913	104914
4230	76928	104892
4231	76944	104871
4232	76966	104858
4233	76982	104837
4234	77002	104821
4235	77019	104801
4236	77036	104781
4237	77055	104764
4238	77073	104746
4239	77093	104730
4240	77108	104707
4241	77123	104686
4242	77142	104668
4243	77159	104649
4244	77174	104626
4245	77191	104607
4246	77206	104584
4247	77224	104565
4248	77241	104545
4249	77257	104525
4250	77273	104503
4251	77291	104485
4252	77314	104473
4253	77336	104460
4254	77360	104449
4255	77381	104435
4256	77399	104418
4257	77419	104401
4258	77438	104384
4259	77454	104363
4260	77470	104342
4261	77487	104322
4262	77507	104306
4263	77524	104286
4264	77540	104265
4265	77556	104244
4266	77573	104224
4267	77588	104202
4268	77608	104186
4269	77626	104168
4270	77645	104151
4271	77664	104133
4272	77687	104122
4273	77703	104102
4274	77718	104079
4275	77734	104058
4276	77751	104038
4277	77765	104015
4278	77783	103995
4279	77803	103980
4280	77822	103962
4281	77839	103944
4282	77858	103926
4283	77879	103911
4284	77897	103894
4285	77919	103880
4286	77939	103864
4287	77958	103847
4288	77978	103832
4289	77994	103811
4290	78015	103796
4291	78035	103780
4292	78058	103768
4293	78086	103763
4294	78106	103748
4295	78127	103733
4296	78144	103713
4297	78167	103702
4298	78188	103687
4299	78214	103679
4300	78241	103672
4301	78266	103663
4302	78287	103649
4303	78308	103635
4304	78328	103619
4305	78350	103605
4306	78368	103587
4307	78386	103568
4308	78406	103553
4309	78423	103533
4310	78441	103514
4311	78461	103499
4312	78479	103481
4313	78505	103472
4314	78522	103452
4315	78539	103432
4316	78561	103420
4317	78586	103410
4318	78610	103399
4319	78634	103390
4320	78657	103378
4321	78677	103362
4322	78700	103350
4323	78725	103341
4324	78747	103328
4325	78768	103313
4326	78793	103303
4327	78812	103286
4328	78835	103274
4329	78858	103263
4330	78884	103254
4331	78917	103255
4332	78941	103244
4333	78963	103232
4334	78987	103221
4335	79010	103209
4336	79035	103199
4337	79055	103183
4338	79072	103164
4339	79089	103144
4340	79110	103129
4341	79128	103111
4342	79147	103094
4343	79175	103088
4344	79194	103071
4345	79216	103058
4346	79237	103042
4347	79257	103027
4348	79277	103011
4349	79299	102998
4350	79317	102979
4351	79335	102961
4352	79358	102949
4353	79376	102930
4354	79395	102913
4355	79412	102892
4356	79430	102874
4357	79450	102859
4358	79469	102841
4359	79487	102823
4360	79507	102807
4361	79524	102786
4362	79545	102773
4363	79564	102755
4364	79582	102736
4365	79601	102719
4366	79622	102705
4367	79641	102688
4368	79662	102673
4369	79682	102657
4370	79702	102641
4371	79728	102633
4372	79749	102617
4373	79780	102616
4374	79803	102604
4375	79824	102590
4376	79844	102573
4377	79863	102556
4378	79881	102538
4379	79909	102532
4380	79931	102518
4381	79951	102502
4382	79971	102486
4383	79990	102469
4384	80009	102452
4385	80033	102442
4386	80055	102427
4387	80079	102417
4388	80097	102398
4389	80115	102379
4390	80137	102366
4391	80154	102346
4392	80170	102324
4393	80185	102302
4394	80202	102283
4395	80218	102262
4396	80235	102242
4397	80249	102218
4398	80274	102209
4399	80294	102192
4400	80315	102178
4401	80333	102160
4402	80352	102141
4403	80372	102126
4404	80393	102111
4405	80414	102096
4406	80432	102077
4407	80452	102062
4408	80475	102050
4409	80500	102040
4410	80520	102023
4411	80545	102014
4412	80564	101997
4413	80589	101987
4414	80613	101977
4415	80647	101978
4416	80672	101967
4417	80695	101956
4418	80721	101947
4419	80740	101930
4420	80763	101917
4421	80786	101906
4422	80813	101898
4423	80836	101885
4424	80861	101875
4425	80884	101864
4426	80911	101856
4427	80936	101846
4428	80961	101837
4429	80980	101819
4430	80998	101801
4431	81014	101780
4432	81034	101763
4433	81054	101747
4434	81069	101724
4435	81090	101710
4436	81111	101695
4437	81131	101679
4438	81149	101660
4439	81169	101644
4440	81188	101627
4441	81207	101609
4442	81228	101595
4443	81251	101582
4444	81269	101564
4445	81292	101551
4446	81311	101533
4447	81328	101514
4448	81348	101498
4449	81365	101478
4450	81392	101471
4451	81411	101453
4452	81430	101435
4453	81452	101422
4454	81474	101408
4455	81494	101392
4456	81517	101379
4457	81535	101361
4458	81558	101349
4459	81577	101331
4460	81596	101314
4461	81617	101299
4462	81638	101284
4463	81661	101272
4464	81678	101252
4465	81697	101234
4466	81715	101215
4467	81731	101194
4468	81755	101183
4469	81769	101160
4470	81785	101139
4471	81802	101119
4472	81817	101097
4473	81834	101076
4474	81851	101057
4475	81863	101030
4476	81878	101008
4477	81896	100990
4478	81917	100974
4479	81936	100957
4480	81959	100945
4481	81977	100926
4482	81994	100907
4483	82010	100885
4484	82027	100865
4485	82045	100846
4486	82064	100829
4487	82082	100811
4488	82098	100789
4489	82114	100768
4490	82131	100748
4491	82147	100727
4492	82164	100708
4493	82184	100691
4494	82201	100671
4495	82220	100653
4496	82244	100643
4497	82262	100624
4498	82279	100604
4499	82298	100586
4500	82312	100564
4501	82329	100543
4502	82342	100518
4503	82356	100495
4504	82375	100477
4505	82391	100456
4506	82407	100435
4507	82424	100415
4508	82439	100393
4509	82457	100375
4510	82475	100356
4511	82494	100338
4512	82510	100317
4513	82526	100296
4514	82544	100278
4515	82561	100257
4516	82577	100237
4517	82594	100217
4518	82612	100198
4519	82632	100182
4520	82652	100166
4521	82667	100144
4522	82683	100123
4523	82698	100100
4524	82716	100081
4525	82732	100061
4526	82751	100043
4527	82769	100025
4528	82794	100015
4529	82813	99997
4530	82832	99979
4531	82849	99960
4532	82868	99942
4533	82883	99921
4534	82902	99903
4535	82924	99889
4536	82948	99878
4537	82972	99866
4538	83003	99864
4539	83022	99846
4540	83045	99833
4541	83070	99823
4542	83092	99810
4543	83113	99794
4544	83131	99775
4545	83146	99754
4546	83160	99730
4547	83186	99721
4548	83209	99708
4549	83232	99696
4550	83256	99684
4551	83275	99666
4552	83297	99653
4553	83314	99633
4554	83332	99615
4555	83351	99597
4556	83369	99579
4557	83389	99562
4558	83405	99541
4559	83421	99520
4560	83439	99501
4561	83457	99482
4562	83472	99460
4563	83487	99439
4564	83503	99418
4565	83524	99403
4566	83549	99392
4567	83571	99378
4568	83594	99365
4569	83612	99346
4570	83631	99329
4571	83652	99314
4572	83674	99300
4573	83692	99282
4574	83717	99271
4575	83808	99339
4576	83845	99342
4577	83866	99328
4578	83894	99321
4579	83948	99345
4580	83970	99331
4581	83995	99321
4582	84015	99304
4583	84035	99288
4584	84056	99272
4585	84079	99260
4586	84103	99248
4587	84131	99241
4588	84150	99223
4589	84168	99204
4590	84188	99188
4591	84205	99168
4592	84224	99151
4593	84243	99134
4594	84262	99116
4595	84283	99100
4596	84300	99080
4597	84326	99071
4598	84346	99055
4599	84364	99036
4600	84381	99016
4601	84398	98996
4602	84417	98979
4603	84434	98959
4604	84453	98941
4605	84467	98918
4606	84490	98905
4607	84509	98887
4608	84528	98869
4609	84549	98854
4610	84568	98837
4611	84587	98820
4612	84605	98800
4613	84622	98781
4614	84641	98763
4615	84659	98744
4616	84685	98736
4617	84705	98718
4618	84722	98699
4619	84740	98681
4620	84763	98667
4621	84780	98648
4622	84795	98625
4623	84811	98604
4624	84826	98582
4625	84843	98561
4626	84860	98542
4627	84878	98524
4628	84894	98502
4629	84909	98480
4630	84924	98457
4631	84943	98440
4632	84957	98417
4633	84971	98393
4634	84990	98375
4635	85006	98355
4636	85023	98335
4637	85045	98321
4638	85066	98305
4639	85085	98288
4640	85101	98267
4641	85119	98248
4642	85136	98228
4643	85150	98205
4644	85169	98187
4645	85183	98164
4646	85199	98143
4647	85217	98124
4648	85232	98102
4649	85248	98081
4650	85267	98063
4651	85282	98042
4652	85299	98022
4653	85313	97998
4654	85330	97979
4655	85348	97960
4656	85366	97941
4657	85381	97919
4658	85401	97903
4659	85418	97883
4660	85434	97862
4661	85450	97840
4662	85468	97821
4663	85486	97803
4664	85506	97787
4665	85524	97768
4666	85543	97750
4667	85561	97732
4668	85593	97729
4669	85666	97773
4670	85729	97806
4671	85753	97794
4672	85787	97793
4673	85823	97795
4674	85841	97776
4675	85856	97754
4676	85874	97735
4677	85892	97716
4678	85908	97695
4679	85928	97679
4680	85945	97659
4681	85959	97636
4682	85975	97615
4683	85992	97595
4684	86006	97572
4685	86022	97550
4686	86037	97529
4687	86054	97508
4688	86071	97488
4689	86087	97468
4690	86103	97447
4691	86123	97430
4692	86138	97408
4693	86155	97388
4694	86173	97369
4695	86189	97348
4696	86209	97332
4697	86228	97314
4698	86245	97294
4699	86260	97272
4700	86275	97250
4701	86291	97229
4702	86311	97212
4703	86327	97192
4704	86346	97173
4705	86363	97154
4706	86381	97135
4707	86398	97115
4708	86416	97096
4709	86432	97076
4710	86450	97057
4711	86467	97036
4712	86488	97021
4713	86503	96999
4714	86520	96980
4715	86534	96956
4716	86551	96936
4717	86566	96914
4718	86585	96897
4719	86601	96875
4720	86617	96855
4721	86633	96833
4722	86649	96813
4723	86668	96795
4724	86684	96775
4725	86702	96756
4726	86723	96740
4727	86739	96719
4728	86757	96700
4729	86776	96682
4730	86791	96661
4731	86809	96642
4732	86825	96621
4733	86843	96602
4734	86860	96582
4735	86876	96562
4736	86893	96542
4737	86912	96524
4738	86927	96502
4739	86942	96481
4740	86959	96460
4741	86975	96440
4742	86993	96421
4743	87009	96400
4744	87026	96380
4745	87043	96360
4746	87058	96338
4747	87075	96318
4748	87091	96298
4749	87107	96277
4750	87124	96257
4751	87143	96238
4752	87159	96217
4753	87176	96198
4754	87192	96177
4755	87214	96163
4756	87230	96142
4757	87247	96122
4758	87265	96104
4759	87284	96085
4760	87303	96068
4761	87318	96046
4762	87339	96031
4763	87357	96012
4764	87375	95994
4765	87395	95977
4766	87412	95957
4767	87427	95935
4768	87445	95917
4769	87463	95898
4770	87481	95879
4771	87498	95859
4772	87514	95838
4773	87530	95817
4774	87547	95797
4775	87565	95779
4776	87582	95759
4777	87599	95740
4778	87616	95720
