iter	Logloss
2926	0.3081351882
2927	0.308073278
2928	0.3080389861
2929	0.3079902285
2930	0.3079784592
2931	0.3079339523
2932	0.3079018371
2933	0.3078707178
2934	0.307852889
2935	0.3078350826
2936	0.3078134712
2937	0.3077987551
2938	0.3077695617
2939	0.3077392536
2940	0.3077302826
2941	0.3077233863
2942	0.3076942172
2943	0.307663773
2944	0.3076282691
2945	0.3075827787
2946	0.3075580762
2947	0.3075213914
2948	0.3074909303
2949	0.3074609734
2950	0.3074561967
2951	0.3074223322
2952	0.3074169231
2953	0.3073686782
2954	0.3073537936
2955	0.3073247546
2956	0.3073110851
2957	0.3072588102
2958	0.3072188811
2959	0.3071927592
2960	0.3071579043
2961	0.3071301501
2962	0.3071210242
2963	0.3070774796
2964	0.3070242004
2965	0.3070199148
2966	0.307008521
2967	0.3069929834
2968	0.3069758142
2969	0.3069625629
2970	0.3069559029
2971	0.3069149776
2972	0.3068613877
2973	0.3067886171
2974	0.306742656
2975	0.306704726
2976	0.3066917044
2977	0.3066680848
2978	0.306662512
2979	0.3066386144
2980	0.3066250019
2981	0.3066108872
2982	0.3065840911
2983	0.3065415351
2984	0.3065165431
2985	0.3064780462
2986	0.306473445
2987	0.3064391109
2988	0.3064008561
2989	0.3063778866
2990	0.3063479181
2991	0.3063334173
2992	0.306307824
2993	0.3062928785
2994	0.3062530649
2995	0.3061802491
2996	0.3061451416
2997	0.3061011457
2998	0.3060810275
2999	0.3060555702
3000	0.3060102014
3001	0.305974633
3002	0.3059416129
3003	0.305935145
3004	0.3059146301
3005	0.3058931826
3006	0.3058802062
3007	0.3058640427
3008	0.3058394707
3009	0.3057969761
3010	0.3057516195
3011	0.3057420872
3012	0.305716591
3013	0.3057024092
3014	0.305673241
3015	0.3056332582
3016	0.3056259937
3017	0.3055626224
3018	0.305537704
3019	0.3054983078
3020	0.305483136
3021	0.3054781464
3022	0.3054585543
3023	0.3054130616
3024	0.3053947055
3025	0.3053601094
3026	0.3053294231
3027	0.3052850896
3028	0.3052594911
3029	0.3052068942
3030	0.3052052939
3031	0.3051697577
3032	0.3051240945
3033	0.3051198943
3034	0.3050939351
3035	0.305060159
3036	0.3050514449
3037	0.3050407784
3038	0.3049951306
3039	0.304977386
3040	0.3049387147
3041	0.3048909521
3042	0.3048779628
3043	0.304864269
3044	0.3048336119
3045	0.304789306
3046	0.3047550572
3047	0.3047398357
3048	0.3047018726
3049	0.3046770094
3050	0.3046250227
3051	0.3046076709
3052	0.3045772848
3053	0.3045441878
3054	0.304526556
3055	0.3044982457
3056	0.3044678026
3057	0.3044222144
3058	0.304370919
3059	0.3043415403
3060	0.3043062597
3061	0.3042929273
3062	0.3042683707
3063	0.3042429171
3064	0.3042204663
3065	0.3042137602
3066	0.3041937379
3067	0.3041703136
3068	0.3041491913
3069	0.3041241093
3070	0.3040984559
3071	0.3040508811
3072	0.3039851627
3073	0.3039571011
3074	0.3039262379
3075	0.3038909688
3076	0.3038899162
3077	0.3038301037
3078	0.3038239204
3079	0.3038116954
3080	0.3037724712
3081	0.3037401924
3082	0.3037239882
3083	0.3036973912
3084	0.3036906099
3085	0.3036797742
3086	0.3036298356
3087	0.303599028
3088	0.3035834757
3089	0.3035210569
3090	0.303476569
3091	0.3034668814
3092	0.3034246837
3093	0.3033984009
3094	0.3033821566
3095	0.3033095907
3096	0.3032926047
3097	0.3032720584
3098	0.3032628042
3099	0.3032449129
3100	0.303217122
3101	0.3031938344
3102	0.3031566877
3103	0.3031464964
3104	0.3031314662
3105	0.3031232785
3106	0.3030846783
3107	0.3030557587
3108	0.3030370303
3109	0.3029940156
3110	0.3029583951
3111	0.3029255578
3112	0.3029013757
3113	0.3028398413
3114	0.3028217455
3115	0.3028021429
3116	0.302773971
3117	0.3027215873
3118	0.3027150167
3119	0.3027061747
3120	0.3026632361
3121	0.3026484021
3122	0.3026331938
3123	0.3026077026
3124	0.3025692347
3125	0.3025565669
3126	0.3025306122
3127	0.3024855182
3128	0.3024801857
3129	0.3024527294
3130	0.3024191379
3131	0.3024097584
3132	0.3023879971
3133	0.3023539321
3134	0.3023277857
3135	0.3023085541
3136	0.3022988276
3137	0.302267032
3138	0.3022605816
3139	0.3022483543
3140	0.3022296493
3141	0.3022244345
3142	0.3022003232
3143	0.3021758155
3144	0.3021254497
3145	0.302103995
3146	0.3020905382
3147	0.3020799129
3148	0.302079089
3149	0.3020427728
3150	0.3019947997
3151	0.3019480638
3152	0.3019386672
3153	0.3019250804
3154	0.3018926716
3155	0.3018724003
3156	0.3018581598
3157	0.301840411
3158	0.3017967736
3159	0.3017649595
3160	0.3017643303
3161	0.3017568304
3162	0.3017149992
3163	0.3016733151
3164	0.3016552986
3165	0.3016248083
3166	0.301617676
3167	0.301567287
3168	0.3015467036
3169	0.3015334719
3170	0.3014967275
3171	0.3014611104
3172	0.3014377931
3173	0.3014076105
3174	0.3013910418
3175	0.3013744109
3176	0.3013456589
3177	0.3012993066
3178	0.3012796751
3179	0.3012285624
3180	0.3011858333
3181	0.3011504026
3182	0.3011368822
3183	0.3010916627
3184	0.3010306508
3185	0.3010296334
3186	0.3010032178
3187	0.3009644122
3188	0.3009358714
3189	0.3009124765
3190	0.3008961074
3191	0.3008742914
3192	0.3008283273
3193	0.3007926535
3194	0.3007661143
3195	0.3007509443
3196	0.300719407
3197	0.3006951576
3198	0.3006694348
3199	0.3006396031
3200	0.3005977126
3201	0.3005612526
3202	0.3005543996
3203	0.3005270316
3204	0.3005115221
3205	0.3004914159
3206	0.3004522939
3207	0.3004367551
3208	0.3004263069
3209	0.3004251548
3210	0.3004076855
3211	0.300347749
3212	0.3002978041
3213	0.3002400613
3214	0.3002137002
3215	0.3002042334
3216	0.3001892693
3217	0.3001776734
3218	0.3001623635
3219	0.300146338
3220	0.3001174831
3221	0.3000832985
3222	0.3000367311
3223	0.2999949096
3224	0.2999851738
3225	0.299971406
3226	0.2999384434
3227	0.2999371467
3228	0.2999287066
3229	0.2999099422
3230	0.2998981959
3231	0.2998604521
3232	0.299833702
3233	0.2998172433
3234	0.2997904125
3235	0.2997548187
3236	0.299711311
3237	0.2996986084
3238	0.299682936
3239	0.2996512308
3240	0.2996213136
3241	0.2996126284
3242	0.2995894883
3243	0.2995595551
3244	0.2995275091
3245	0.299500122
3246	0.2994722947
3247	0.2994636834
3248	0.2994413652
3249	0.2993985902
3250	0.2993752041
3251	0.2993473897
3252	0.2993274154
3253	0.2992986739
3254	0.299271373
3255	0.2992416646
3256	0.299232058
3257	0.299192234
3258	0.2991733365
3259	0.2991437676
3260	0.2991178166
3261	0.2990656432
3262	0.2990518518
3263	0.2989929271
3264	0.2989637629
3265	0.2989468913
3266	0.2989344602
3267	0.2989144328
3268	0.2988983013
3269	0.2988642216
3270	0.2988214785
3271	0.2987685332
3272	0.2987473578
3273	0.2987281252
3274	0.2987053916
3275	0.2986665151
3276	0.29863782
3277	0.2986074789
3278	0.2985764064
3279	0.2985662064
3280	0.2985215148
3281	0.2984992506
3282	0.2984851773
3283	0.2984682172
3284	0.298443222
3285	0.2984038104
3286	0.2983764943
3287	0.2983379508
3288	0.2983051135
3289	0.2982764273
3290	0.2982660188
3291	0.2982364484
3292	0.2982189175
3293	0.2981802712
3294	0.2981778497
3295	0.2981505632
3296	0.2981234224
3297	0.298110095
3298	0.2980842515
3299	0.2980424031
3300	0.2980305626
3301	0.2980182996
3302	0.2979639805
3303	0.2979270603
3304	0.2979142045
3305	0.2979082549
3306	0.2978869322
3307	0.2978506664
3308	0.2978069818
3309	0.2977528892
3310	0.297746319
3311	0.2977151503
3312	0.2976739439
3313	0.297657439
3314	0.2976243893
3315	0.2976147099
3316	0.2976107048
3317	0.2975883129
3318	0.2975370263
3319	0.2974737604
3320	0.2974538691
3321	0.2974122559
3322	0.2974114456
3323	0.297362251
3324	0.2973299441
3325	0.2973055037
3326	0.297279718
3327	0.2972383943
3328	0.2971973334
3329	0.2971534301
3330	0.2971205385
3331	0.2971178249
3332	0.2971152679
3333	0.2971093986
3334	0.297080998
3335	0.2970506897
3336	0.2970079864
3337	0.2969734448
3338	0.2969406388
3339	0.2969289022
3340	0.2968889928
3341	0.2968417468
3342	0.2968100197
3343	0.2967681457
3344	0.296757488
3345	0.2967442731
3346	0.2967294555
3347	0.2967160907
3348	0.296674198
3349	0.2966680827
3350	0.296643956
3351	0.2966028792
3352	0.2966007497
3353	0.296591581
3354	0.2965630607
3355	0.2965232301
3356	0.2965177732
3357	0.2964876903
3358	0.2964551563
3359	0.2964057759
3360	0.2963818542
3361	0.296366823
3362	0.2963662963
3363	0.2963488104
3364	0.2963189608
3365	0.2963106088
3366	0.2963021227
3367	0.296279267
3368	0.2962504449
3369	0.2962199736
3370	0.2962178946
3371	0.2962166368
3372	0.2961787414
3373	0.2961282439
3374	0.2960806414
3375	0.2960535719
3376	0.2960285857
3377	0.296007378
3378	0.2959724119
3379	0.2959107784
3380	0.2958997932
3381	0.2958888153
3382	0.2958538481
3383	0.2958201422
3384	0.2957999864
3385	0.2957790232
3386	0.295751032
3387	0.2957176065
3388	0.295710389
3389	0.2956826207
3390	0.295631717
3391	0.2956043958
3392	0.295563563
3393	0.295541245
3394	0.2955063014
3395	0.2954939033
3396	0.2954782085
3397	0.2954467853
3398	0.2954393682
3399	0.2953964609
3400	0.2953878816
3401	0.2953826601
3402	0.2953420821
3403	0.2953335252
3404	0.2953242883
3405	0.2953065619
3406	0.2952658247
3407	0.2952231808
3408	0.2951981236
3409	0.2951942641
3410	0.2951677367
3411	0.2951451984
3412	0.295120536
3413	0.2951192503
3414	0.2951166026
3415	0.2950980913
3416	0.2950529759
3417	0.2950382293
3418	0.2950298458
3419	0.2950167989
3420	0.2950111742
3421	0.2949859219
3422	0.2949486955
3423	0.2949132577
3424	0.2948797386
3425	0.2948429558
3426	0.2948120295
3427	0.2947806572
3428	0.2947677457
3429	0.2947182834
3430	0.2947036404
3431	0.2946648053
3432	0.2946606905
3433	0.2946261437
3434	0.2945871725
3435	0.2945521125
3436	0.2945449554
3437	0.2945142589
3438	0.2944679246
3439	0.2944437283
3440	0.2944265672
3441	0.2944079983
3442	0.2943886075
3443	0.2943374796
3444	0.2943241021
3445	0.2943184872
3446	0.2942721895
3447	0.294216012
3448	0.2941955401
3449	0.2941687554
3450	0.2941425515
3451	0.2941195296
3452	0.2940770182
3453	0.2940621111
3454	0.2940386119
3455	0.2940005938
3456	0.2939741817
3457	0.2939456697
3458	0.2939298674
3459	0.2939093798
3460	0.293842764
3461	0.2938153006
3462	0.2937892845
3463	0.2937758157
3464	0.2937631121
3465	0.2937061192
3466	0.2936946203
3467	0.2936668214
3468	0.2936451627
3469	0.2936202453
3470	0.2936066814
3471	0.2936061125
3472	0.2935766436
3473	0.293569009
3474	0.2935353074
3475	0.2935028858
3476	0.2934750893
3477	0.293463852
3478	0.2934301479
3479	0.293395926
3480	0.2933434985
3481	0.2933296576
3482	0.2933207587
3483	0.2933179722
3484	0.2932949868
3485	0.2932551435
3486	0.2932468851
3487	0.2932269969
3488	0.293205151
3489	0.2931857042
3490	0.2931266307
3491	0.293110662
3492	0.2930780769
3493	0.2930654742
3494	0.2930505485
3495	0.2930491435
3496	0.2930375967
3497	0.293024843
3498	0.2929998402
3499	0.2929874438
3500	0.2929606681
3501	0.2929466357
3502	0.292917445
3503	0.2929092719
3504	0.2928824509
3505	0.2928513193
3506	0.2928464834
3507	0.2928214222
3508	0.2927989798
3509	0.2927568156
3510	0.2927523598
3511	0.2927416342
3512	0.2927251822
3513	0.2927188751
3514	0.2926970894
3515	0.2926890255
3516	0.2926846297
3517	0.2926484471
3518	0.2926120327
3519	0.2925835091
3520	0.2925578693
3521	0.2925452349
3522	0.2925399903
3523	0.2925062073
3524	0.2924962984
3525	0.2924729948
3526	0.2924524927
3527	0.2923910177
3528	0.2923533014
3529	0.2923273166
3530	0.2922897037
3531	0.2922709264
3532	0.2922598739
3533	0.2922555478
3534	0.2922362423
3535	0.2922149104
3536	0.2922021056
3537	0.2921611166
3538	0.2921348885
3539	0.2920950001
3540	0.2920828825
3541	0.2920525304
3542	0.2920101534
3543	0.2919893798
3544	0.2919606602
3545	0.2919513727
3546	0.2919323048
3547	0.2919098511
3548	0.2918840645
3549	0.2918610972
3550	0.2918474906
3551	0.2918310242
3552	0.2918267734
3553	0.2918114333
3554	0.291771188
3555	0.2917138278
3556	0.2917049691
3557	0.2916648728
3558	0.2916465375
3559	0.2916250121
3560	0.2916027855
3561	0.2915730462
3562	0.2915662744
3563	0.2915516994
3564	0.2915350279
3565	0.2915024438
3566	0.291474002
3567	0.2914227646
3568	0.2913859783
3569	0.2913576195
3570	0.2913358456
3571	0.2913306624
3572	0.2913097112
3573	0.2912716122
3574	0.2912475815
3575	0.2911932589
3576	0.2911768311
3577	0.2911474268
3578	0.2911139468
3579	0.2910793362
3580	0.2910521253
3581	0.2910151503
3582	0.2909940314
3583	0.2909535606
3584	0.2909526083
3585	0.2909221002
3586	0.2909149666
3587	0.2908856915
3588	0.2908776428
3589	0.2908485203
3590	0.2907884837
3591	0.2907649059
3592	0.2907235985
3593	0.2906888544
3594	0.2906670146
3595	0.290624978
3596	0.2905945477
3597	0.2905721274
3598	0.2905337186
3599	0.2905268819
3600	0.2905163701
3601	0.2904689285
3602	0.2904321114
3603	0.2904022471
3604	0.2903631939
3605	0.290356394
3606	0.2903073097
3607	0.2902923462
3608	0.2902789642
3609	0.2902739772
3610	0.2902480436
3611	0.2902094449
3612	0.2901883441
3613	0.290167656
3614	0.2901554586
3615	0.2901376868
3616	0.2901119868
3617	0.2901092995
3618	0.2900983252
3619	0.2900556817
3620	0.2900143632
3621	0.290010534
3622	0.289986698
3623	0.2899650859
3624	0.2899504453
3625	0.2899428794
3626	0.2899076158
3627	0.289869535
3628	0.2898660459
3629	0.2898397404
3630	0.2898162675
3631	0.2898026518
3632	0.2897760175
3633	0.2897617384
3634	0.2897564998
3635	0.2897376051
3636	0.2897197177
3637	0.2896836203
3638	0.2896682643
3639	0.2896269281
3640	0.2896185761
3641	0.2895884641
3642	0.2895420074
3643	0.2895021476
3644	0.289482856
3645	0.2894472338
3646	0.2894242147
3647	0.2894035611
3648	0.2893737797
3649	0.2893452568
3650	0.2893339651
3651	0.289286202
3652	0.2892442114
3653	0.2892168941
3654	0.2891896816
3655	0.2891620341
3656	0.289145536
3657	0.2891283837
3658	0.2891171567
3659	0.289097748
3660	0.2890803627
3661	0.2890540809
3662	0.2890163764
3663	0.2890143368
3664	0.2890032417
3665	0.2889797841
3666	0.2889624583
3667	0.288905305
3668	0.2888841514
3669	0.2888439304
3670	0.2888422243
3671	0.2888182729
3672	0.2887789469
3673	0.288761946
3674	0.28873288
3675	0.2887094923
3676	0.2886848911
3677	0.2886676781
3678	0.2886428194
3679	0.2885933411
3680	0.2885888877
3681	0.2885541418
3682	0.2885361537
3683	0.2884771906
3684	0.2884360714
3685	0.288396607
3686	0.2883960116
3687	0.2883524363
3688	0.2883219052
3689	0.2882982113
3690	0.2882799616
3691	0.2882519882
3692	0.2882295743
3693	0.2882011667
3694	0.288189183
3695	0.288153139
3696	0.2880984162
3697	0.2880765244
3698	0.2880381359
3699	0.2879977707
3700	0.2879803185
3701	0.2879784234
3702	0.287969713
3703	0.2879202691
3704	0.2878623646
3705	0.2878406463
3706	0.2878135886
3707	0.2878095838
3708	0.2878065229
3709	0.2877880358
3710	0.2877828656
3711	0.2877383035
3712	0.2877018398
3713	0.2876816396
3714	0.2876286646
3715	0.2875755635
3716	0.2875348964
3717	0.2875000379
3718	0.2874624436
3719	0.2874327535
3720	0.2873976997
3721	0.2873849998
3722	0.2873537568
3723	0.2873369631
3724	0.28730225
3725	0.2872657326
3726	0.2872533153
3727	0.2872314486
3728	0.2872136249
3729	0.2871778267
3730	0.2871464738
3731	0.2871318628
3732	0.2870846617
3733	0.2870497327
3734	0.2869932104
3735	0.2869777686
3736	0.2869369492
3737	0.2869160494
3738	0.2868902322
3739	0.2868686247
3740	0.2868571805
3741	0.2868281487
3742	0.2867906399
3743	0.286746393
3744	0.2867280561
3745	0.2867051963
3746	0.286690315
3747	0.2866869977
3748	0.2866741719
3749	0.2866597289
3750	0.2866326593
3751	0.2866191725
3752	0.2865936189
3753	0.2865595082
3754	0.2865410129
3755	0.2865340417
3756	0.2865190927
3757	0.2864979022
3758	0.2864904503
3759	0.2864724856
3760	0.2864392746
3761	0.2864067829
3762	0.2863849944
3763	0.2863496605
3764	0.286315119
3765	0.2863032332
3766	0.2862832354
3767	0.2862667903
3768	0.2862633499
3769	0.2862417825
3770	0.286208396
3771	0.2861593944
3772	0.2861541383
3773	0.2861241656
3774	0.2860890702
3775	0.2860760599
3776	0.286069316
3777	0.2860440509
3778	0.2860296108
3779	0.2859999565
3780	0.2859969228
3781	0.2859864075
3782	0.2859685425
3783	0.2859607551
3784	0.2859213133
3785	0.2858917367
3786	0.285872897
3787	0.2858475916
3788	0.2858252243
3789	0.2857918582
3790	0.2857696302
3791	0.285745744
3792	0.2857172698
3793	0.2856974049
3794	0.2856706472
3795	0.2856432657
3796	0.2856263734
3797	0.2855930106
3798	0.2855773823
3799	0.2855378007
3800	0.2855060547
3801	0.2854805961
3802	0.2854342156
3803	0.285408308
3804	0.2853967164
3805	0.2853479762
3806	0.2853267445
3807	0.285325747
3808	0.2853089829
3809	0.2852969499
3810	0.2852771926
3811	0.2852615613
3812	0.285255449
3813	0.2852293065
3814	0.2852113413
3815	0.2851781368
3816	0.2851747084
3817	0.285155967
3818	0.2851449168
3819	0.2851334921
3820	0.2851185544
3821	0.2851068231
3822	0.2850931778
3823	0.2850699868
3824	0.2850578279
3825	0.2850344666
3826	0.2850051388
3827	0.2849717815
3828	0.2849499399
3829	0.2849129772
3830	0.284889092
3831	0.2848660638
3832	0.2848298601
3833	0.2848016913
3834	0.2847681143
3835	0.2847415353
3836	0.2846915455
3837	0.2846642579
3838	0.2846542681
3839	0.2846232893
3840	0.2846116014
3841	0.2845701837
3842	0.2845482761
3843	0.2845301696
3844	0.2845224194
3845	0.2845055315
3846	0.2844938773
3847	0.2844653846
3848	0.284440633
3849	0.2843916801
3850	0.2843813457
3851	0.2843402819
3852	0.2843078496
3853	0.2842744121
3854	0.2842701175
3855	0.2842508056
3856	0.2842176479
3857	0.2841808844
3858	0.2841592654
3859	0.2841348508
3860	0.2840851581
3861	0.2840654612
3862	0.2840616309
3863	0.2840393725
3864	0.2840217231
3865	0.2839813567
3866	0.283948873
3867	0.2839319884
3868	0.2839235916
3869	0.2838765269
3870	0.2838427198
3871	0.2837973344
3872	0.2837857482
3873	0.2837553975
3874	0.2837228961
3875	0.2837053101
3876	0.2836910931
3877	0.2836535503
3878	0.2836368046
3879	0.2836080841
3880	0.2835847597
3881	0.2835592711
3882	0.2835501865
3883	0.2835280322
3884	0.2835226593
3885	0.2834974348
3886	0.2834663947
3887	0.2834479087
3888	0.2833958248
3889	0.2833794169
3890	0.2833590242
3891	0.2833214383
3892	0.2833028775
3893	0.2832915392
3894	0.2832595203
3895	0.2832324876
3896	0.2832093663
3897	0.2831948188
3898	0.2831612344
3899	0.2831423899
3900	0.2831341137
3901	0.2830953309
3902	0.2830465933
3903	0.2829953994
3904	0.2829669007
3905	0.282926164
3906	0.2829118436
3907	0.2828669831
3908	0.2828409032
3909	0.2828108817
3910	0.2827934711
3911	0.2827773768
3912	0.2827451208
3913	0.2826983377
3914	0.2826618776
3915	0.2826435609
3916	0.2825958731
3917	0.2825736955
3918	0.2825299433
3919	0.2824860632
3920	0.282460488
3921	0.2824293427
3922	0.2824060857
3923	0.2823811575
3924	0.2823783029
3925	0.2823396466
3926	0.2823035936
3927	0.2822517112
3928	0.2822390567
3929	0.2822140042
3930	0.2821676353
3931	0.2821635988
3932	0.282145874
3933	0.2821161748
3934	0.2821122134
3935	0.2820939995
3936	0.2820386054
3937	0.2820010014
3938	0.2819786642
3939	0.2819685025
3940	0.2819379969
3941	0.2819201929
3942	0.2818880224
3943	0.2818517951
3944	0.2818300857
3945	0.2818252781
3946	0.2817983332
3947	0.2817702128
3948	0.2817444458
3949	0.2817231227
3950	0.2816895315
3951	0.2816698176
3952	0.2816527818
3953	0.2816492943
3954	0.2816313731
3955	0.2816203306
3956	0.2815785876
3957	0.2815603214
3958	0.2815332975
3959	0.2815077738
3960	0.2814866699
3961	0.2814512205
3962	0.2814468727
3963	0.2814286475
3964	0.2814044749
3965	0.2813933874
3966	0.2813614625
3967	0.2813429812
3968	0.2813291347
3969	0.281319324
3970	0.2812937232
3971	0.2812497147
3972	0.2812197935
3973	0.2812133554
3974	0.2811875149
3975	0.2811372416
3976	0.2811216803
3977	0.2811038121
3978	0.2810744348
3979	0.2810556994
3980	0.2810237792
3981	0.2809784839
3982	0.2809681326
3983	0.2809332739
3984	0.2809203723
3985	0.2809071191
3986	0.2808854548
3987	0.2808703831
3988	0.2808545974
3989	0.2808255348
3990	0.2807861668
3991	0.2807748873
3992	0.2807697332
3993	0.2807388194
3994	0.2807232163
3995	0.2807097738
3996	0.2806747873
3997	0.2806531577
3998	0.2806413317
3999	0.2805889479
4000	0.280578492
4001	0.2805611781
4002	0.2805157337
4003	0.2805070513
4004	0.2804611396
4005	0.2804415085
4006	0.2803952919
4007	0.280382216
4008	0.2803452526
4009	0.280315993
4010	0.2802925929
4011	0.2802380069
4012	0.2801937941
4013	0.2801775162
4014	0.2801453597
4015	0.2801406229
4016	0.2801297543
4017	0.2801242791
4018	0.2801224796
4019	0.2800779791
4020	0.2800346081
4021	0.2800132627
4022	0.2799826568
4023	0.2799548594
4024	0.2799473236
4025	0.2799360744
4026	0.2799177056
4027	0.2798919781
4028	0.2798918512
4029	0.2798503286
4030	0.2798329278
4031	0.2798105806
4032	0.2797841745
4033	0.2797683785
4034	0.279755197
4035	0.279722424
4036	0.2797096363
4037	0.2796718468
4038	0.2796285534
4039	0.2795984613
4040	0.2795828986
4041	0.2795632225
4042	0.2795342163
4043	0.2795340681
4044	0.2795072658
4045	0.2794905324
4046	0.2794808797
4047	0.2794468948
4048	0.279430569
4049	0.2794017567
4050	0.2793599615
4051	0.2793248425
4052	0.2792909437
4053	0.2792661512
4054	0.2792463403
4055	0.2792352491
4056	0.2792117247
4057	0.279200477
4058	0.2791796476
4059	0.2791679917
4060	0.2791455528
4061	0.2791281166
4062	0.2790864212
4063	0.279049332
4064	0.2790454594
4065	0.2789842452
4066	0.2789646396
4067	0.2789317899
4068	0.2789177861
4069	0.2788970978
4070	0.2788878693
4071	0.2788876972
4072	0.2788875364
4073	0.2788773989
4074	0.2788413776
4075	0.278788812
4076	0.2787632067
4077	0.2787210681
4078	0.2787108425
4079	0.2786900664
4080	0.2786560878
4081	0.2786177895
4082	0.2786000603
4083	0.2785811685
4084	0.2785250235
4085	0.2784913883
4086	0.2784388015
4087	0.2784159656
4088	0.2784019506
4089	0.2783970422
4090	0.2783831473
4091	0.2783566313
4092	0.278313925
4093	0.278296191
4094	0.2782755818
4095	0.2782544501
4096	0.278242785
4097	0.2781913585
4098	0.2781494814
4099	0.2781294373
4100	0.2780856005
4101	0.2780783872
4102	0.2780606245
4103	0.278052017
4104	0.2780387978
4105	0.2780265025
4106	0.2780237325
4107	0.2779993613
4108	0.2779707742
4109	0.2779475067
4110	0.2779276952
4111	0.2779042101
4112	0.2778877341
4113	0.277863379
4114	0.2778298615
4115	0.2778151395
4116	0.27779197
4117	0.2777831733
4118	0.2777593986
4119	0.2777081122
4120	0.2776949629
4121	0.2776784919
4122	0.2776595357
4123	0.2776503175
4124	0.2776317893
4125	0.2776032767
4126	0.2775747062
4127	0.2775540136
4128	0.2775309693
4129	0.2774947131
4130	0.27745476
4131	0.2774301939
4132	0.2774034198
4133	0.2773844385
4134	0.2773828024
4135	0.2773722893
4136	0.277357068
4137	0.277326318
4138	0.2773214968
4139	0.2772885339
4140	0.2772751166
4141	0.2772550609
4142	0.2772440982
4143	0.2772292584
4144	0.2772177543
4145	0.2771675702
4146	0.277119097
4147	0.2771023133
4148	0.2770876488
4149	0.2770743355
4150	0.2770237774
4151	0.2770001605
4152	0.2769846014
4153	0.2769563233
4154	0.2769454286
4155	0.2769043742
4156	0.2768940239
4157	0.2768693421
4158	0.2768594249
4159	0.2768371495
4160	0.2768282152
4161	0.2767968609
4162	0.2767612099
4163	0.2767548211
4164	0.2767547237
4165	0.276754469
4166	0.276738499
4167	0.2767364041
4168	0.2767284883
4169	0.2767283974
4170	0.2767134503
4171	0.2766982798
4172	0.2766753793
4173	0.2766640324
4174	0.2766575329
4175	0.2766216253
4176	0.2765912769
4177	0.2765697494
4178	0.2765463176
4179	0.2765114569
4180	0.2764512936
4181	0.2764048444
4182	0.2763720127
4183	0.2763272227
4184	0.276291517
4185	0.2762796844
4186	0.276253804
4187	0.2762251447
4188	0.2762137986
4189	0.2761877999
4190	0.2761744057
4191	0.2761534367
4192	0.2761440792
4193	0.2761402946
4194	0.2761046121
4195	0.2760696315
4196	0.2760473604
4197	0.2760410663
4198	0.2760079486
4199	0.2760029707
4200	0.2759958667
4201	0.2759808604
4202	0.275944701
4203	0.2759168298
4204	0.275865483
4205	0.2758406875
4206	0.2758113228
4207	0.2757982305
4208	0.2757683141
4209	0.2757553081
4210	0.2757166468
4211	0.2757136219
4212	0.2757099273
4213	0.2756973693
4214	0.2756671865
4215	0.275661912
4216	0.2756131856
4217	0.2755842411
4218	0.2755706557
4219	0.2755261153
4220	0.2754920373
4221	0.2754642189
4222	0.2754485038
4223	0.2754225527
4224	0.27539635
4225	0.2753602423
4226	0.2753462632
4227	0.275308475
4228	0.2752808654
4229	0.2752745634
4230	0.275267587
4231	0.2752335388
4232	0.2751847582
4233	0.2751641062
4234	0.2751539315
4235	0.2751316675
4236	0.2751041071
4237	0.2750684747
4238	0.2750634498
4239	0.2750324321
4240	0.2750198587
4241	0.275014711
4242	0.2750017161
4243	0.2749859408
4244	0.2749622179
4245	0.2749245276
4246	0.2748969591
4247	0.2748847804
4248	0.274881656
4249	0.2748434763
4250	0.2748027263
4251	0.2747813525
4252	0.2747481186
4253	0.2747302951
4254	0.2747180399
4255	0.2746696058
4256	0.274617389
4257	0.2746024941
4258	0.2745953523
4259	0.2745663422
4260	0.2745312317
4261	0.2745014537
4262	0.2744660786
4263	0.2744229535
4264	0.2744126204
4265	0.274401804
4266	0.2743946074
4267	0.2743822753
4268	0.2743561154
4269	0.2743363413
4270	0.2743093891
4271	0.2742927444
4272	0.2742903888
4273	0.2742869641
4274	0.2742808782
4275	0.274255624
4276	0.2742344122
4277	0.2741974512
4278	0.2741924538
4279	0.274164907
4280	0.2741613194
4281	0.274152739
4282	0.2741379956
4283	0.2741234153
4284	0.2741097568
4285	0.27409918
4286	0.2740676183
4287	0.2740535389
4288	0.2740501942
4289	0.2740453976
4290	0.2740355421
4291	0.2740119412
4292	0.2740100116
4293	0.2739767147
4294	0.2739698988
4295	0.2739600317
4296	0.2739304775
4297	0.2739120356
4298	0.2739010988
4299	0.273894333
4300	0.2738763581
4301	0.273850895
4302	0.2738362214
4303	0.2738022239
4304	0.2737972308
4305	0.2737436691
4306	0.2737368824
4307	0.2737216567
4308	0.2737096141
4309	0.2736834981
4310	0.2736730064
4311	0.2736680979
4312	0.2736557969
4313	0.2736235724
4314	0.2736219575
4315	0.2735670993
4316	0.273536181
4317	0.2735197787
4318	0.2734894147
4319	0.2734652593
4320	0.2734226013
4321	0.2734083827
4322	0.2733885529
4323	0.2733544767
4324	0.2733284355
4325	0.2732895924
4326	0.2732631808
4327	0.27322831
4328	0.2732094751
4329	0.2731749047
4330	0.2731633242
4331	0.2731616121
4332	0.2731589725
4333	0.2731259853
4334	0.2730854113
4335	0.2730529377
4336	0.273042607
4337	0.2730383186
4338	0.2730008718
4339	0.2729878272
